acc,cm,dataset,f1,n,params,task,tunning,v,embeddings,lang,loss,val_loss
0.496039603960396,"[[ 41 969]
 [ 49 961]]",enblog,0.3641434755720471,0.0,"{'optimizer': None, 'pool_size': [1, 1], 'epochs': 100, 'n_classes': 2, 'batch_size': 8, 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 300, 'max_num_words': 3000, 'dense_units': [512], 'embedding_dim': 100, 'features_maps': [50, 50], 'kernel_size': [7, 8]}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6934300981204049,0.6931526929724449
0.5,"[[   0 1012]
 [   0 1012]]",enblog,0.3333333333333333,0.0,"{'dropout_rate': 0.2, 'max_num_words': 3000, 'strides': [1], 'kernel_size': [1, 1], 'pool_size': [1, 1], 'embedding_dim': 100, 'dense_units': [512], 'max_seq_length': 300, 'batch_size': 8, 'optimizer': None, 'features_maps': [50, 50], 'epochs': 100, 'n_classes': 2}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6936869313674844,0.69326766473467
0.5,"[[503 502]
 [503 502]]",enblog,0.4999998762406565,1.0,"{'dropout_rate': 0.2, 'max_num_words': 3000, 'strides': [1], 'kernel_size': [3, 4], 'pool_size': [1, 1], 'embedding_dim': 100, 'dense_units': [512], 'max_seq_length': 300, 'batch_size': 8, 'optimizer': None, 'features_maps': [50, 50], 'epochs': 100, 'n_classes': 2}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6933861929314201,0.6931515421186174
0.5,"[[   0 1014]
 [   0 1014]]",enblog,0.3333333333333333,2.0,"{'dropout_rate': 0.2, 'max_num_words': 3000, 'strides': [1], 'kernel_size': [10, 10], 'pool_size': [1, 1], 'embedding_dim': 100, 'dense_units': [512], 'max_seq_length': 300, 'batch_size': 8, 'optimizer': None, 'features_maps': [50, 50], 'epochs': 100, 'n_classes': 2}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6936147721127,0.6931497419581694
0.5,"[[   0 1008]
 [   0 1008]]",enblog,0.3333333333333333,3.0,"{'dropout_rate': 0.2, 'max_num_words': 3000, 'strides': [1], 'kernel_size': [15, 15], 'pool_size': [1, 1], 'embedding_dim': 100, 'dense_units': [512], 'max_seq_length': 300, 'batch_size': 8, 'optimizer': None, 'features_maps': [50, 50], 'epochs': 100, 'n_classes': 2}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6933878497658301,0.693147212266922
0.6039408866995074,"[[625 390]
 [414 601]]",enblog,0.6038855196824326,0.0,"{'batch_size': 8, 'features_maps': [50, 50], 'optimizer': None, 'kernel_size': [3, 4], 'max_seq_length': 1000, 'dropout_rate': 0.2, 'embedding_dim': 100, 'strides': [1], 'max_num_words': 30000, 'n_classes': 2, 'epochs': 100, 'pool_size': [1, 1], 'dense_units': [512]}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.4639129870271951,0.7677394462514806
0.6146560319042872,"[[802 201]
 [572 431]]",enblog,0.6010086468308034,0.0,"{'n_classes': 2, 'embedding_dim': 100, 'dropout_rate': 0.2, 'epochs': 100, 'features_maps': [50, 50], 'kernel_size': [3, 4], 'max_num_words': 5000, 'strides': [1], 'batch_size': 8, 'pool_size': [1, 1], 'dense_units': [512], 'max_seq_length': 1000, 'optimizer': None}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.4462402088706158,0.8346546805821933
0.5754245754245755,"[[688 313]
 [537 464]]",enblog,0.5700419523031319,0.0,"{'features_maps': [50, 50], 'n_classes': 2, 'strides': [1], 'dropout_rate': 0.2, 'epochs': 100, 'kernel_size': [3, 4], 'max_num_words': 30000, 'batch_size': 8, 'optimizer': None, 'embedding_dim': 100, 'dense_units': [512], 'max_seq_length': 1000, 'pool_size': [1, 1]}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.7162490235199315,0.7755183738160443
0.6130478087649402,"[[645 359]
 [418 586]]",enblog,0.6127134528443376,0.0,"{'strides': [1], 'max_seq_length': 1000, 'dropout_rate': 0.2, 'epochs': 100, 'n_classes': 3, 'optimizer': None, 'batch_size': 8, 'kernel_size': [1, 2, 3], 'embedding_dim': 100, 'max_num_words': 10000, 'pool_size': [1, 1, 1], 'dense_units': [512], 'features_maps': [10, 10, 10]}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6857952264979341,0.7967350859224638
0.5995288574793876,"[[598 177  74]
 [127 511 211]
 [ 71 360 418]]",enblog,0.6014856176669434,0.0,"{'strides': [1], 'max_seq_length': 1000, 'dropout_rate': 0.2, 'epochs': 100, 'n_classes': 3, 'optimizer': None, 'batch_size': 8, 'kernel_size': [1, 2, 3], 'embedding_dim': 100, 'max_num_words': 10000, 'pool_size': [1, 1, 1], 'dense_units': [512], 'features_maps': [10, 10, 10]}",age,nilc,_grid,nilc-fasttext-100dim,en,0.5237170999675747,1.106335140261061
0.615535889872173,"[[669 348]
 [434 583]]",enblog,0.6148473519042268,0.0,"{'kernel_size': [1, 1, 1], 'dense_units': [512], 'strides': [1], 'max_num_words': 10000, 'n_classes': 2, 'batch_size': 8, 'max_seq_length': 1000, 'embedding_dim': 100, 'pool_size': [1, 1, 1], 'features_maps': [10, 10, 10], 'dropout_rate': 0.2, 'epochs': 100, 'optimizer': None}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.7082458876212978,0.7363661059578385
0.5383084577114428,"[[469 536]
 [392 613]]",enblog,0.5359265794289843,0.0,"{'kernel_size': [1, 1, 1], 'features_maps': [10, 10, 10], 'optimizer': None, 'embedding_dim': 100, 'max_num_words': 1000, 'strides': [1], 'n_classes': 3, 'epochs': 100, 'max_seq_length': 100, 'dense_units': [512], 'pool_size': [1, 1, 1], 'batch_size': 8, 'dropout_rate': 0.2}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.7706895839584705,0.7534902867456461
0.547952047952048,"[[582 419]
 [486 515]]",enblog,0.5474451825458377,1.0,"{'kernel_size': [3, 4, 5], 'features_maps': [10, 10, 10], 'optimizer': None, 'embedding_dim': 100, 'max_num_words': 1000, 'strides': [1], 'n_classes': 3, 'epochs': 100, 'max_seq_length': 100, 'dense_units': [512], 'pool_size': [1, 1, 1], 'batch_size': 8, 'dropout_rate': 0.2}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.7235972915490194,0.7297551773723043
0.6058429118773946,"[[444 600]
 [223 821]]",enblog,0.5925602502836318,2.0,"{'kernel_size': [10, 15, 20], 'features_maps': [10, 10, 10], 'optimizer': None, 'embedding_dim': 100, 'max_num_words': 1000, 'strides': [1], 'n_classes': 3, 'epochs': 100, 'max_seq_length': 100, 'dense_units': [512], 'pool_size': [1, 1, 1], 'batch_size': 8, 'dropout_rate': 0.2}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.7116000657268741,0.6874379638762895
0.5019747235387045,"[[523 248  73]
 [220 388 236]
 [108 376 360]]",enblog,0.5036961121248281,0.0,"{'kernel_size': [1, 1, 1], 'features_maps': [10, 10, 10], 'optimizer': None, 'embedding_dim': 100, 'max_num_words': 1000, 'strides': [1], 'n_classes': 3, 'epochs': 100, 'max_seq_length': 100, 'dense_units': [512], 'pool_size': [1, 1, 1], 'batch_size': 8, 'dropout_rate': 0.2}",age,nilc,_grid,nilc-fasttext-100dim,en,0.9997893199669946,1.0617951571749409
0.5341830822711472,"[[494 197 172]
 [210 279 374]
 [ 58 195 610]]",enblog,0.5253381412005332,1.0,"{'kernel_size': [3, 4, 5], 'features_maps': [10, 10, 10], 'optimizer': None, 'embedding_dim': 100, 'max_num_words': 1000, 'strides': [1], 'n_classes': 3, 'epochs': 100, 'max_seq_length': 100, 'dense_units': [512], 'pool_size': [1, 1, 1], 'batch_size': 8, 'dropout_rate': 0.2}",age,nilc,_grid,nilc-fasttext-100dim,en,1.2769423426002091,1.1325647635640346
0.5266433294437962,"[[582 201  74]
 [222 406 229]
 [ 95 396 366]]",enblog,0.5263715838002552,2.0,"{'kernel_size': [10, 15, 20], 'features_maps': [10, 10, 10], 'optimizer': None, 'embedding_dim': 100, 'max_num_words': 1000, 'strides': [1], 'n_classes': 3, 'epochs': 100, 'max_seq_length': 100, 'dense_units': [512], 'pool_size': [1, 1, 1], 'batch_size': 8, 'dropout_rate': 0.2}",age,nilc,_grid,nilc-fasttext-100dim,en,0.9484461779357432,0.9876206254620268
0.5,"[[3887    0]
 [3887    0]]",enblog,0.3333333333333333,0.0,"{'dense_units': [512], 'dropout_rate': 0.2, 'max_seq_length': 100, 'pool_size': [1, 1, 1], 'batch_size': 4, 'optimizer': None, 'n_classes': 2, 'epochs': 100, 'kernel_size': [1, 1, 1], 'features_maps': [40, 40, 40], 'max_num_words': 1000, 'strides': [1], 'embedding_dim': 100}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6934181116299301,0.6931503811500475
0.6674813480833548,"[[2535 1352]
 [1233 2654]]",enblog,0.6674034148605661,1.0,"{'dense_units': [512], 'dropout_rate': 0.2, 'max_seq_length': 100, 'pool_size': [1, 1, 1], 'batch_size': 4, 'optimizer': None, 'n_classes': 2, 'epochs': 100, 'kernel_size': [1, 1, 1], 'features_maps': [10, 10, 10], 'max_num_words': 1000, 'strides': [1], 'embedding_dim': 100}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6275023472918608,0.6467767655849457
0.5,"[[   0 3887]
 [   0 3887]]",enblog,0.3333333333333333,2.0,"{'dense_units': [512], 'dropout_rate': 0.2, 'max_seq_length': 100, 'pool_size': [1, 1, 1], 'batch_size': 4, 'optimizer': None, 'n_classes': 2, 'epochs': 100, 'kernel_size': [3, 4, 5], 'features_maps': [40, 40, 40], 'max_num_words': 1000, 'strides': [1], 'embedding_dim': 100}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6933871232520002,0.6931730081563008
0.6632364291227167,"[[2636 1251]
 [1367 2520]]",enblog,0.6631614312889988,3.0,"{'dense_units': [512], 'dropout_rate': 0.2, 'max_seq_length': 100, 'pool_size': [1, 1, 1], 'batch_size': 4, 'optimizer': None, 'n_classes': 2, 'epochs': 100, 'kernel_size': [3, 4, 5], 'features_maps': [10, 10, 10], 'max_num_words': 1000, 'strides': [1], 'embedding_dim': 100}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.637869340794427,0.6250952882668153
0.5,"[[   0 3887]
 [   0 3887]]",enblog,0.3333333333333333,4.0,"{'dense_units': [512], 'dropout_rate': 0.2, 'max_seq_length': 100, 'pool_size': [1, 1, 1], 'batch_size': 4, 'optimizer': None, 'n_classes': 2, 'epochs': 100, 'kernel_size': [10, 15, 20], 'features_maps': [40, 40, 40], 'max_num_words': 1000, 'strides': [1], 'embedding_dim': 100}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6934150212553055,0.6931652426719666
0.5,"[[3887    0]
 [3887    0]]",enblog,0.3333333333333333,5.0,"{'dense_units': [512], 'dropout_rate': 0.2, 'max_seq_length': 100, 'pool_size': [1, 1, 1], 'batch_size': 4, 'optimizer': None, 'n_classes': 2, 'epochs': 100, 'kernel_size': [10, 15, 20], 'features_maps': [10, 10, 10], 'max_num_words': 1000, 'strides': [1], 'embedding_dim': 100}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6933925001287623,0.6931754356593042
0.6544893233856445,"[[2595 1292]
 [1394 2493]]",enblog,0.6544298329000444,0.0,"{'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 2, 'max_seq_length': 100, 'features_maps': [10], 'kernel_size': [1], 'batch_size': 4, 'max_num_words': 1000, 'strides': [1], 'pool_size': [1], 'epochs': 100, 'dense_units': [512], 'optimizer': None}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6039197894048759,0.6249421114417786
0.6550038590172369,"[[3064  823]
 [1859 2028]]",enblog,0.6487661252745454,1.0,"{'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 2, 'max_seq_length': 100, 'features_maps': [10], 'kernel_size': [1], 'batch_size': 4, 'max_num_words': 1000, 'strides': [1], 'pool_size': [1], 'epochs': 100, 'dense_units': [512], 'optimizer': None}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6086132739997968,0.6378885383036599
0.669796758425521,"[[2835 1052]
 [1515 2372]]",enblog,0.6686213265480261,2.0,"{'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 2, 'max_seq_length': 100, 'features_maps': [10], 'kernel_size': [3], 'batch_size': 4, 'max_num_words': 1000, 'strides': [1], 'pool_size': [1], 'epochs': 100, 'dense_units': [512], 'optimizer': None}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6350763036240122,0.6305625640337739
0.6384100848983792,"[[2282 1605]
 [1206 2681]]",enblog,0.6374550514613019,3.0,"{'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 2, 'max_seq_length': 100, 'features_maps': [10], 'kernel_size': [3], 'batch_size': 4, 'max_num_words': 1000, 'strides': [1], 'pool_size': [1], 'epochs': 100, 'dense_units': [512], 'optimizer': None}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.606558179098734,0.6384093811482559
0.5,"[[   0 3887]
 [   0 3887]]",enblog,0.3333333333333333,4.0,"{'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 2, 'max_seq_length': 100, 'features_maps': [10], 'kernel_size': [10], 'batch_size': 4, 'max_num_words': 1000, 'strides': [1], 'pool_size': [1], 'epochs': 100, 'dense_units': [512], 'optimizer': None}",gender,nilc,_grid,nilc-fasttext-100dim,en,0.6934185313444662,0.6931474804878235
