acc,cm,dataset,f1,n,params,task,tunning,v,embeddings,lang,loss,val_loss
0.6123147092360319,"[[ 624 1130]
 [ 230 1524]]",smscorpus,0.5849988309042121,6.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.636262512344316,0.670391867467917
0.6153623188405797,"[[ 820  905]
 [ 422 1303]]",smscorpus,0.6076727038357606,7.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6689218765634429,0.6705870240271746
0.6000576701268743,"[[1127  607]
 [ 780  954]]",smscorpus,0.5990599390935889,8.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6777491779502901,0.6695882459966148
0.6451612903225806,"[[1073  632]
 [ 578 1127]]",smscorpus,0.6450722844472827,9.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6316583204263577,0.6602972197498
0.5988006853226727,"[[ 403 1348]
 [  57 1694]]",smscorpus,0.5357025543148963,10.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4501}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6570683517835185,0.6185370025389335
0.6033986175115207,"[[ 530 1206]
 [ 171 1565]]",smscorpus,0.564718139175107,11.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [50, 50], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4396}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6775066159081504,0.6712512045563338
0.6273255813953489,"[[ 665 1055]
 [ 227 1493]]",smscorpus,0.6044067392798862,12.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6550256745130035,0.6407346609590012
0.6079115764979639,"[[ 847  872]
 [ 476 1243]]",smscorpus,0.6026397261500187,13.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6798157674359923,0.662164626157645
0.5,"[[1715    0]
 [1715    0]]",smscorpus,0.3333333333333333,14.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6936860035986921,0.6931523084640503
0.5,"[[1734    0]
 [1734    0]]",smscorpus,0.3333333333333333,15.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6934818078757851,0.6931520897917952
