acc,cm,dataset,f1,n,params,task,tunning,v,embeddings,lang,loss,val_loss
0.5685997171145686,"[[ 987  149  278]
 [ 317  233  864]
 [  31  191 1192]]",pan13,0.5295587607529638,13.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [10, 10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 412, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8745694868295939,0.8890735917392818
0.5736543909348442,"[[ 717  540  155]
 [ 232  631  549]
 [   4  326 1082]]",pan13,0.5722804907847435,14.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [10, 10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8928400841308758,0.860183179077476
0.5779645191409897,"[[845 481 102]
 [253 778 397]
 [ 17 558 853]]",pan13,0.5859151349018524,15.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [10, 10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 420, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8320051236295404,0.8158739398762653
0.5432960893854749,"[[1155  189   88]
 [ 578  603  251]
 [ 334  522  576]]",pan13,0.5300707542518316,16.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [10, 10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 47327, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9436196455463826,0.8606737988180222
0.5499526515151515,"[[917 321 170]
 [305 545 558]
 [ 36 511 861]]",pan13,0.5512929869382538,17.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [10, 10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 48626, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 410, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8747584519629505,0.9152943168324653
0.5967894239848914,"[[1075  208  129]
 [ 451  491  470]
 [  80  370  962]]",pan13,0.5851194025931791,18.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [50, 50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8964863952694302,0.8220618755596324
0.6171593366979091,"[[930 324 133]
 [241 656 490]
 [ 12 393 982]]",pan13,0.6185049465667855,19.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [50, 50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 409, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8424019957061192,0.8502158066212843
0.6164058795637744,"[[1061  232  113]
 [ 335  737  334]
 [  29  575  802]]",pan13,0.617787534344779,20.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [50, 50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8507587930479017,0.8796002827584743
0.5727765982543053,"[[1076  246   91]
 [ 379  667  367]
 [  36  692  685]]",pan13,0.5730183837888442,21.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [50, 50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 413, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8692103755127407,0.8221766383790258
0.5888731730315889,"[[1004  278  132]
 [ 376  513  525]
 [  47  386  981]]",pan13,0.5818788770731915,22.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [50, 50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 48684, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8590791691865217,0.8519660251785978
0.5604761904761905,"[[830 459 111]
 [253 765 382]
 [  1 640 759]]",pan13,0.5698083875566825,23.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [50, 50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 47366, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 413, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8368153391145444,0.9287098104303534
